domain,n_posts,total_engagement,avg_engagement,median_engagement
www.stisd.net,403,13182,32.70967741935484,25.0
www.mbacs.org,398,13180,33.11557788944724,25.0
www.ktufsd.org,198,13171,66.52020202020202,40.5
www.newfolden.k12.mn.us,398,13168,33.085427135678394,22.0
www.centennialbroncos.org,398,13167,33.08291457286432,20.0
www.americanprep.org,399,13165,32.99498746867168,18.0
www.westerville.k12.oh.us,598,13164,22.013377926421406,5.0
www.sturgischarterschool.org,275,13164,47.86909090909091,41.0
www.brooksacademy.org,798,13162,16.493734335839598,11.0
www.estl189.com,398,13160,33.06532663316583,16.0
www.munisingschools.com,198,13157,66.44949494949495,54.0
www.bkwschools.org,398,13146,33.030150753768844,24.5
www.tsdeaf.org,272,13144,48.3235294117647,34.0
www2.k12albemarle.org,403,13144,32.61538461538461,14.0
www.newulm.k12.mn.us,199,13144,66.05025125628141,53.0
www.warsaw.k12.in.us,624,13141,21.059294871794872,10.0
www.anderson5.net,199,13138,66.02010050251256,48.0
www.nokomis.k12.il.us,398,13124,32.97487437185929,20.0
www.pottstownschools.com,398,13119,32.962311557788944,20.0
www.postisd.net,618,13118,21.22653721682848,12.5
dracutps.org,199,13118,65.91959798994975,42.0
www.htrstitans.com,398,13118,32.959798994974875,23.0
www.mahopac.k12.ny.us,398,13115,32.95226130653266,18.0
www.southallegheny.org,198,13111,66.21717171717172,36.5
www.iasd.cc,398,13110,32.93969849246231,31.0
www.salemschools.net,198,13109,66.20707070707071,52.0
www.ludlow.kyschools.us,398,13108,32.93467336683417,19.0
www.hermleigh.esc14.net,404,13106,32.44059405940594,19.0
www.ropesisd.us,403,13101,32.50868486352357,16.0
www.ssdvt.org,400,13089,32.7225,28.0
www.mtbluersd.org,398,13084,32.87437185929648,22.0
www.sps186.org,202,13082,64.76237623762377,47.5
www.vian.k12.ok.us,399,13078,32.77694235588972,20.0
www.rogersisd.org,837,13074,15.620071684587813,7.0
www.oabcig.org,398,13073,32.846733668341706,23.0
www.mypagosaschools.com,1006,13065,12.987077534791252,8.0
www.purcellps.org,399,13056,32.721804511278194,24.0
www.amherst.k12.oh.us,198,13040,65.85858585858585,39.5
www.spectrumcharter.org,954,13038,13.666666666666666,6.0
www.halifax.k12.va.us,425,13036,30.672941176470587,15.0
www.whitley.k12.ky.us,205,13033,63.57560975609756,48.0
www.guilderlandschools.org,200,13033,65.165,47.0
www.springboro.org,198,13031,65.81313131313131,42.0
www.reavisd220.org,199,13017,65.41206030150754,50.0
www.ccaisd.net,399,12999,32.578947368421055,25.0
www.nclack.k12.or.us,402,12997,32.330845771144276,16.0
www.breckenridge.k12.mn.us,398,12997,32.65577889447236,20.5
www.onteora.k12.ny.us,398,12996,32.653266331658294,21.0
www.trico.k12.in.us,398,12994,32.64824120603015,31.0
www.goshenschools.org,398,12988,32.63316582914573,21.0
www.tusd.org,198,12976,65.53535353535354,51.5
www.usd465.com,398,12973,32.595477386934675,21.0
www.defiancecityschools.org,207,12970,62.65700483091788,42.0
sd54.org,199,12970,65.17587939698493,39.0
www.siouxcentral.org,490,12966,26.461224489795917,11.0
www.sscisd.net,806,12954,16.07196029776675,8.0
rolandstory.school,208,12948,62.25,48.0
www.kearneypublicschools.org,398,12936,32.50251256281407,16.0
www.spokaneintlacademy.org,420,12933,30.792857142857144,21.0
www.psd202.org,198,12923,65.26767676767676,41.5
www.huberheightscityschools.org,198,12918,65.24242424242425,27.0
www.holtonschools.com,398,12916,32.45226130653266,15.0
www.usd452.org,1025,12916,12.600975609756098,7.0
www.hernandoschools.org,398,12910,32.437185929648244,15.5
www.tygerpride.com,398,12906,32.42713567839196,25.0
www.celinaisd.com,798,12904,16.170426065162907,8.5
www.usd288.org,398,12895,32.39949748743719,20.0
chatfieldschool.org,323,12870,39.845201238390096,32.0
www.besd53.org,599,12862,21.47245409015025,12.0
www.bobhopeschool.org,402,12861,31.992537313432837,25.5
www.hanover.k12.in.us,398,12852,32.29145728643216,20.0
www.tuliaisd.net,433,12846,29.66743648960739,17.0
www.wildoradoisd.org,398,12845,32.27386934673367,23.0
www.lancasterschools.org,198,12835,64.82323232323232,45.0
www.ardmoreschools.org,198,12834,64.81818181818181,44.0
www.brittonkill.k12.ny.us,398,12834,32.246231155778894,19.0
www.orangeusd.org,398,12832,32.24120603015076,22.0
www.hpspanthers.org,398,12829,32.233668341708544,16.0
www.wvusd.k12.ca.us,398,12822,32.21608040201005,24.0
sveagles.org,398,12816,32.20100502512563,20.0
www.chestercommunitycharter.org,402,12816,31.880597014925375,21.0
www.wcusd5.net,232,12808,55.206896551724135,25.0
www.kv.k12.in.us,205,12783,62.35609756097561,45.0
www.dvrhs.org,198,12766,64.47474747474747,61.5
sylvania.k12.oh.us,203,12765,62.881773399014776,30.0
www.mrhschools.net,805,12764,15.855900621118012,8.0
www.bonita.k12.ca.us,198,12760,64.44444444444444,50.5
www.boazk12.org,399,12758,31.974937343358395,24.0
www.ocss-va.org,399,12747,31.94736842105263,22.0
www.sealyisd.com,398,12736,32.0,16.0
www.ellsworth.k12.mi.us,398,12719,31.957286432160803,23.0
www.wsdweb.org,398,12708,31.92964824120603,19.0
www.dawson.esc17.net,399,12704,31.839598997493734,23.0
imaginenorthtexas.org,798,12702,15.917293233082706,12.0
www.meridian.wednet.edu,432,12693,29.381944444444443,18.0
www.wbschools.org,198,12685,64.06565656565657,39.0
www.marissa40.org,398,12669,31.831658291457288,20.0
www.clearfield.org,400,12648,31.62,18.0
www.floyd.k12.va.us,408,12641,30.982843137254903,22.0
www.nvsd.org,399,12637,31.671679197994987,20.0
www.cherokeega.com,398,12624,31.718592964824122,17.0
www.rossfordschools.org,204,12622,61.872549019607845,45.0
www.colbyeagles.org,399,12621,31.63157894736842,16.0
www.smithtec.org,200,12619,63.095,28.0
www.grovecity.k12.pa.us,398,12618,31.7035175879397,20.0
www.mcacademy.com,199,12599,63.311557788944725,63.0
www.somerset.k12.md.us,382,12593,32.96596858638743,23.0
www.loganschools.org,403,12590,31.240694789081886,17.0
www.new-waverly.k12.tx.us,608,12586,20.700657894736842,7.0
www.hbpirates.org,398,12582,31.613065326633166,23.0
www.bremertonschools.org,415,12550,30.240963855421686,16.0
www.hubbardisd.com,398,12550,31.532663316582916,21.0
www.edina.k12.mn.us,199,12548,63.05527638190955,35.0
www.vbsd.us,205,12544,61.19024390243902,43.0
www.stewartsville.k12.mo.us,398,12544,31.517587939698494,16.0
www.minnetonka.k12.mn.us,199,12544,63.03517587939699,34.0
www.tanq.org,796,12544,15.758793969849247,9.5
www.bathcsd.org,306,12540,40.98039215686274,23.0
www.centralhts.org,399,12537,31.42105263157895,18.0
www.mohonasen.org,198,12526,63.26262626262626,37.5
www.lakelocal.org,398,12518,31.452261306532662,16.0
lcsd2.org,963,12514,12.994807892004154,4.0
www.yazoo.k12.ms.us,398,12512,31.43718592964824,19.0
www.okawvalley.org,398,12511,31.434673366834172,16.0
www.westportschools.org,398,12508,31.42713567839196,13.0
www.waynecountyschools.org,398,12496,31.396984924623116,16.0
www.chelmsford.k12.ma.us,398,12493,31.389447236180903,21.0
www.mwsd.cc,398,12491,31.384422110552762,20.0
www.prosper-isd.net,401,12485,31.134663341645886,12.0
www.tempeschools.org,398,12483,31.3643216080402,23.0
www.risdtx.us,410,12477,30.431707317073172,18.0
www.ssdcougars.org,449,12476,27.78619153674833,18.0
www.davidson.k12.nc.us,202,12475,61.757425742574256,26.0
www.usd437.net,204,12474,61.14705882352941,34.0
www.fwps.org,400,12473,31.1825,19.5
www.franklinacademy.org,198,12469,62.974747474747474,53.0
www.valentinecommunityschools.org,398,12464,31.316582914572866,12.0
www.ogilvie.k12.mn.us,799,12463,15.598247809762203,6.0
www.dcinternationalschool.org,200,12451,62.255,48.5
www.pvillecsd.org,398,12448,31.276381909547737,12.0
www.nvknights.org,200,12435,62.175,65.5
www.chsd.us,245,12435,50.755102040816325,32.0
www.usd366.net,398,12431,31.233668341708544,23.0
www.williamsburg.k12.pa.us,198,12429,62.77272727272727,30.0
www.aurorar8.org,398,12422,31.21105527638191,19.0
www.hastings.k12.mn.us,200,12396,61.98,39.5
www.ferrisisd.org,409,12389,30.290953545232274,20.0
www.unioncountync.gov,398,12385,31.118090452261306,16.0
www.chilton.k12.al.us,198,12374,62.494949494949495,33.5
www.welchwildcats.net,400,12363,30.9075,23.0
www.isd181.org,398,12355,31.042713567839197,19.0
www.grahamisd.com,434,12352,28.46082949308756,12.0
www.homercentral.org,199,12351,62.06532663316583,43.0
www.gcps1.com,403,12341,30.622828784119108,16.0
www.sspps.org,398,12332,30.984924623115578,23.5
www.pretzelpride.com,398,12320,30.954773869346734,20.5
www.rvraptors.org,398,12315,30.94221105527638,15.0
www.independence.k12.ia.us,398,12314,30.939698492462313,11.0
www.bpsd.k12.ca.us,398,12306,30.91959798994975,26.0
www.pekincsd.org,227,12303,54.198237885462554,32.0
www.lee.k12.nc.us,199,12286,61.73869346733668,47.0
www.wccusd.net,402,12284,30.557213930348258,12.0
www.gtschools.k12.ia.us,617,12281,19.904376012965965,11.0
www.winchester.k12.ma.us,530,12265,23.141509433962263,11.0
heavenerschools.org,798,12262,15.36591478696742,11.0
www.srk12.org,398,12255,30.79145728643216,19.5
hendersoncollegiate.org,398,12250,30.77889447236181,16.0
www.nfsd.org,422,12227,28.973933649289098,20.0
www.rivieraisd.us,398,12211,30.680904522613066,21.0
www.desotopsb.com,398,12209,30.675879396984925,16.0
www.columbuscsd.org,398,12207,30.670854271356784,17.0
www.heath.k12.oh.us,208,12205,58.67788461538461,38.0
www.alexander.k12.nc.us,398,12200,30.65326633165829,19.0
www.canton.k12.pa.us,407,12199,29.972972972972972,18.0
www.bangsisd.net,416,12190,29.302884615384617,18.5
www.gorhamschools.org,398,12186,30.618090452261306,17.5
www.hpsd.k12.pa.us,398,12182,30.608040201005025,24.0
www.usd247.com,851,12168,14.298472385428907,6.0
www.smithcountyschools.net,200,12160,60.8,32.5
www.laetx.org,398,12141,30.50502512562814,28.0
www.monsonschools.com,398,12140,30.502512562814072,17.0
www.collinsvilleisd.org,430,12130,28.209302325581394,18.0
www.laurelschools.org,203,12129,59.748768472906406,31.0
www.rtnj.org,198,12122,61.22222222222222,37.5
www.hemlockps.com,398,12114,30.43718592964824,18.5
www.phillytornadoes.com,203,12110,59.6551724137931,47.0
www.msd.k12.ny.us,198,12110,61.16161616161616,35.0
www.hsd.k12.or.us,398,12108,30.42211055276382,16.0
www.bradfordprep.org,398,12103,30.40954773869347,16.5
www.bryan.k12.oh.us,398,12101,30.40452261306533,16.5
www.pinkertonacademy.net,199,12097,60.78894472361809,27.0
www.wasd.org,200,12097,60.485,31.0
www.foresthills.edu,201,12094,60.169154228855724,34.0
www.yesprep.org,398,12091,30.37939698492462,21.0
www.williamsoncentral.org,398,12087,30.36934673366834,19.5
www.usd230.org,398,12083,30.35929648241206,19.0
wjccschools.org,798,12080,15.137844611528822,3.0
www.cobbcounty.org,398,12069,30.324120603015075,13.0
www.l-spioneers.org,211,12068,57.19431279620853,37.0
www.ohdela.com,398,12065,30.314070351758794,11.0
www.warrensville.k12.oh.us,398,12054,30.28643216080402,15.0
www.kpcsd.org,198,12050,60.85858585858586,45.0
www.sd27j.org,207,12025,58.091787439613526,38.0
www.exira-ehk.k12.ia.us,398,12024,30.21105527638191,18.0
cleveland.k12.mn.us,398,12018,30.195979899497488,18.0
www.maquoketaschools.org,398,12014,30.185929648241206,18.0
isd197.org,311,12002,38.59163987138264,27.0
www.poolville.net,816,11994,14.698529411764707,9.0
www.wayne.k12.ok.us,403,11990,29.751861042183624,20.0
www.bcluw.k12.ia.us,398,11989,30.123115577889447,20.0
www.bps14.org,623,11988,19.242375601926163,14.0
www.fairviewparkschools.org,398,11983,30.108040201005025,13.0
www.adapss.com,198,11978,60.494949494949495,44.5
www.wapello.k12.ia.us,398,11977,30.092964824120603,14.0
www.hpseagles.net,398,11977,30.092964824120603,8.0
www.csdk12.org,408,11974,29.348039215686274,18.0
www.marcola.k12.or.us,804,11970,14.888059701492537,11.0
www.colemanschools.net,776,11969,15.42396907216495,9.0
forsan.esc18.net,1197,11954,9.986633249791144,5.0
www.whitefaceschool.net,400,11952,29.88,22.0
aj81.net,201,11941,59.407960199004975,47.0
www.estacada.k12.or.us,420,11926,28.395238095238096,18.0
www.oxfordprep.org,201,11918,59.29353233830846,57.0
www.ntsd.org,205,11914,58.11707317073171,45.0
www.kisd.org,406,11909,29.332512315270936,17.0
www.maccray.k12.mn.us,199,11892,59.75879396984924,39.0
www.hpcsd.org,198,11888,60.04040404040404,47.5
www.mvcsc.k12.in.us,398,11886,29.8643216080402,18.5
www.acaedu.net,401,11876,29.615960099750623,21.0
www.bloomfield.org,540,11871,21.983333333333334,12.0
www.arlingtonschools.org,198,11871,59.95454545454545,40.5
www.bethalto.org,199,11864,59.618090452261306,31.0
www.opschools.org,198,11858,59.888888888888886,43.5
www.williamsvillek12.org,199,11846,59.527638190954775,35.0
www.treetops.org,398,11837,29.741206030150753,26.0
www.wheatlandhigh.org,398,11832,29.728643216080403,19.5
www.thompsonschools.org,398,11826,29.71356783919598,13.0
www.campbell.k12.oh.us,398,11826,29.71356783919598,21.0
www.northeastern.k12.oh.us,199,11809,59.34170854271357,50.0
www.cmschools.org,398,11805,29.660804020100503,22.5
www.tawas.net,398,11801,29.650753768844222,16.0
www.seminoleisd.net,401,11801,29.428927680798004,17.0
www.asteccharterschools.com,398,11800,29.64824120603015,17.0
alton.k12.mo.us,398,11793,29.63065326633166,12.5
www.huntsvillecityschools.org,398,11784,29.608040201005025,11.0
www.bhsd228.com,198,11771,59.44949494949495,43.0
www.muhsd.org,402,11769,29.276119402985074,17.0
www.covington.k12.oh.us,198,11767,59.42929292929293,54.0
il01904124.schoolwires.net,217,11763,54.2073732718894,38.0
www.fhrangers.org,398,11762,29.55276381909548,22.0
www.cocisd.org,413,11761,28.476997578692494,16.0
www.nortonschools.org,198,11753,59.35858585858586,47.0
www.lksd.org,204,11738,57.53921568627451,24.0
capacschools.us,580,11735,20.232758620689655,12.0
www.illinibluffs.com,200,11731,58.655,49.5
www.cascade.k12.or.us,420,11729,27.926190476190477,15.0
www.booneville.k12.ar.us,398,11724,29.457286432160803,19.5
www.clarinda.k12.ia.us,398,11713,29.42964824120603,16.0
www.tong464.org,398,11704,29.407035175879397,23.0
loganhocking.k12.oh.us,200,11696,58.48,37.5
www.hf.k12.mn.us,398,11684,29.35678391959799,20.0
www.wynfordroyals.org,398,11681,29.349246231155778,15.5
www.wsr.k12.ia.us,208,11679,56.14903846153846,36.5
www.newtrier.k12.il.us,200,11677,58.385,35.5
www.asheboro.k12.nc.us,198,11673,58.95454545454545,44.0
www.beaufort.k12.nc.us,198,11667,58.92424242424242,46.5
www.scgssm.org,398,11665,29.309045226130653,21.5
www.pellaschools.org,202,11662,57.73267326732673,46.5
www.swain.k12.nc.us,398,11660,29.2964824120603,26.0
www.usd109.org,398,11649,29.268844221105528,20.0
www.wem.k12.mn.us,398,11647,29.263819095477388,16.0
www.gatesvilleisd.org,411,11638,28.316301703163017,6.0
www.alisal.org,398,11634,29.231155778894472,18.0
www.ncmcs.org,198,11625,58.71212121212121,41.0
www.nasd.k12.pa.us,199,11613,58.35678391959799,41.0
www.csd509j.net,406,11612,28.600985221674875,17.0
www.opsd.org,342,11611,33.95029239766082,22.0
www.rivertonschools.org,398,11607,29.16331658291457,14.0
www.ntschools.org,203,11606,57.172413793103445,31.0
www.redoak.k12.ok.us,399,11602,29.07769423558897,14.0
www.lisdtx.org,418,11590,27.727272727272727,14.0
www.krumisd.net,413,11590,28.062953995157386,16.0
www.vicksburg-community-schools.org,202,11588,57.366336633663366,31.0
www.ypsd.us,214,11588,54.149532710280376,37.0
www.ebnet.org,198,11588,58.525252525252526,39.5
www.danvilleschools.net,414,11588,27.99033816425121,12.0
www.bps-ok.org,201,11583,57.62686567164179,35.0
www.glenlakeschools.org,198,11580,58.484848484848484,60.0
www.pittsfordschools.org,398,11579,29.092964824120603,14.0
www.gainesvilleisd.org,407,11576,28.44226044226044,13.0
www.spurbulldogs.com,806,11557,14.338709677419354,5.0
www.vacavilleusd.org,433,11556,26.68822170900693,13.0
hartlandschools.us,205,11553,56.35609756097561,24.0
www.rockspringsisd.net,804,11548,14.36318407960199,6.5
www.martinsvilleisd.com,403,11544,28.64516129032258,25.0
www.raiders.central.k12.mn.us,398,11542,29.0,21.5
www.evsd.org,402,11539,28.703980099502488,20.0
www.fmschools.org,198,11533,58.24747474747475,44.5
www.crosbyisd.org,411,11531,28.05596107055961,15.0
www.santacruz.k12.az.us,398,11523,28.952261306532662,19.0
www.willistonschools.org,398,11491,28.871859296482413,14.5
www.mildredisd.org,835,11491,13.761676646706587,6.0
www.newaygo.net,204,11488,56.31372549019608,36.5
www.hillmanschools.com,398,11483,28.85175879396985,12.0
www.hoosickfallscsd.org,599,11480,19.1652754590985,7.0
www.eastsac.k12.ia.us,398,11476,28.834170854271356,16.0
www.salemschools.com,218,11475,52.637614678899084,32.5
www.wtsd.org,398,11474,28.829145728643216,24.0
www.pval.org,398,11468,28.814070351758794,18.0
www.threeriversschools.org,200,11462,57.31,47.0
www.marathonschools.org,198,11455,57.85353535353536,35.0
www.jebc5.k12.mo.us,398,11455,28.781407035175878,21.0
www.sfisd.net,406,11450,28.201970443349754,18.0
www.owassops.org,292,11444,39.19178082191781,20.0
www.grasslakeschools.com,398,11439,28.741206030150753,16.0
www.chatfield.k12.mn.us,198,11436,57.75757575757576,45.0
www.salemcsd.org,398,11431,28.72110552763819,15.0
www.nbisd.org,309,11417,36.94822006472492,20.0
sssd.k12.ar.us,398,11399,28.64070351758794,15.5
www.coler-v.k12.mo.us,398,11398,28.63819095477387,17.0
www.bexleyschools.org,398,11397,28.6356783919598,20.0
www.garwin.k12.ia.us,597,11391,19.08040201005025,10.0
www.btown.k12.ky.us,199,11388,57.22613065326633,37.0
www.myips.org,398,11388,28.613065326633166,12.0
perry-lake.org,600,11383,18.971666666666668,7.0
www.londonisd.net,411,11381,27.690997566909974,13.0
www.staff.josephcharter.org,410,11359,27.704878048780486,18.0
www.ci.k12.mn.us,398,11350,28.517587939698494,16.0
wvde.state.wv.us,398,11348,28.512562814070353,11.0
www.bpusd.net,398,11344,28.502512562814072,21.0
www.mcisd.esc18.net,406,11336,27.92118226600985,17.0
www.e-allamakee.k12.ia.us,398,11334,28.477386934673365,20.0
www.warhawks.k12.mo.us,398,11330,28.467336683417084,13.0
www.essd40.com,203,11329,55.80788177339902,43.0
www.fredonia.wnyric.org,199,11321,56.88944723618091,41.0
www.ccsd.k12.wy.us,215,11314,52.62325581395349,36.0
www.robbinsville.k12.nj.us,398,11314,28.42713567839196,27.0
www.sturgisps.org,398,11308,28.412060301507537,14.0
kingdomeast.org,2243,11307,5.041016495764601,1.0
www.uwharriecharter.org,203,11302,55.67487684729064,31.0
www.dodge.k12.ga.us,398,11288,28.36180904522613,13.5
www.vcs.k12.nc.us,398,11277,28.334170854271356,19.0
www.penascoisd.com,398,11276,28.331658291457288,12.0
www.edgewoodschools.com,398,11274,28.326633165829147,11.0
www.unpsk-12.org,398,11267,28.309045226130653,21.0
www.highland.k12.ia.us,398,11263,28.298994974874372,12.0
www.springlakeparkschools.org,198,11260,56.86868686868687,46.0
www.dvisd.net,357,11246,31.50140056022409,20.0
www.wacohi.net,199,11242,56.49246231155779,35.0
www.lesd.k12.az.us,198,11240,56.76767676767677,42.5
www.nashua-plainfield.k12.ia.us,398,11237,28.233668341708544,10.0
usd392.com,398,11236,28.231155778894472,20.0
www.elanco.org,404,11217,27.764851485148515,19.5
owensboro.kyschools.us,198,11203,56.58080808080808,33.0
www.acisd.org,405,11195,27.641975308641975,11.0
prentisscountyschools.com,199,11183,56.19597989949749,43.0
www.napoleon.k12.oh.us,205,11181,54.541463414634144,36.0
www.washington.k12.ok.us,403,11164,27.70223325062035,12.0
