domain,n_posts,total_engagement,median_engagement
www.21stcenturycyber.org,398,6196,10.0
www.hoven.k12.sd.us,398,5101,6.5
www.emcsd.org,398,6521,12.0
www.littlesilverschools.org,398,5101,8.0
www.psarrows.com,398,31145,48.0
www.ronank12.edu,398,5095,4.0
www.jcboe.org,398,22695,14.5
www.jmg38.com,398,6516,9.0
www.wahooschools.org,398,24901,57.0
www.bpsd.org,398,23679,44.0
www.websterpsb.org,398,5078,4.0
www.mexicoschools.net,398,24724,47.5
www.isaacschools.org,398,5076,9.0
www.hpcstorm.org,398,6195,10.0
www.wellsville-usd289.org,398,6740,8.0
www.mexiaisd.net,398,5069,4.0
www.nesd.k12.pa.us,398,25167,36.5
www.laconiaschools.org,398,5882,11.0
www.mexico.cnyric.org,398,25370,36.0
www.franklinschoolofinnovation.org,398,6186,12.0
www.spencerschools.org,398,25686,47.0
www.burkevilleisd.org,398,5003,7.0
www.slheights.org,398,5001,8.0
www.collierschools.com,398,23128,25.5
grad.unm.edu,398,23114,41.0
www.neshaminy.k12.pa.us,398,66456,70.0
www.fhps.net,398,25315,41.0
spartanburg7.org,398,27095,43.0
www.oneillpublicschools.org,398,5852,6.0
www.bps.k12.in.us,398,4971,4.0
www.ces95.org,398,6184,11.0
www.lamonte.k12.mo.us,398,4962,9.0
www.mtnhomesd.org,398,4956,7.0
www.pahp.com,398,4951,6.0
www.emsd63.org,398,4949,8.0
www.decaturco.k12.in.us,398,4947,7.0
mesavistacsd.com,398,4943,9.0
www.archwayveritas.org,398,4943,8.0
www.sierracountyofficeofeducation.org,398,4937,8.0
www.manateeschools.net,398,31371,43.0
www.greenek12.org,398,4931,7.0
www.mv330.org,398,6180,6.0
www.swschools.org,398,4924,10.0
www.martinschools.org,398,23022,34.0
www.successacademies.org,398,24859,35.5
www.troycsd.org,398,23803,45.0
www.wsdk8.us,398,6726,11.0
www.leland1.org,398,6731,10.5
www.cmsbears.org,398,6560,8.0
hendersonky.us,398,4851,6.0
www.shiloh1.us,398,4843,4.0
www.islandcity.org,398,4841,9.0
www.bvsd.k12.pa.us,398,6405,10.0
www.ucityschools.org,398,25407,20.0
www.eht.k12.nj.us,398,4830,4.0
www.gocats.org,398,22677,24.0
www.gwacademy.org,398,5781,11.0
www.capehenlopenschools.com,398,26515,56.0
www.bloom-carroll.k12.oh.us,398,24823,41.5
www.surpriseprep.org,398,5387,9.0
www.wpcschools.org,398,6073,8.0
www.mtoliveboe.org,398,25588,20.0
www.hufsd.edu,398,26394,56.0
www.dartmouth.school,398,23176,50.0
www.basisscottsdale.org,398,6049,12.0
www.wayzata.k12.mn.us,398,26280,47.0
www.cd-csd.org,398,22950,43.0
www.queencitystem.org,398,6332,8.0
www.lfalls.k12.mn.us,398,31416,82.5
www.watervillecsd.org,398,6146,5.0
www.windsor-csd.org,398,22851,27.0
www.mw.k12.ny.us,398,31180,48.5
ridgelineacademy.org,398,6307,11.0
www.rcs.k12.in.us,398,22582,40.0
www.widener.edu,398,26367,46.5
www.rsu26.org,398,5560,10.0
www.voyageacademyutah.org,398,5493,9.0
www.kirtlandschools.org,398,5651,9.5
www.joliet86.org,398,23225,48.5
www.fellcharter.org,398,5489,11.0
gocommodores.org,398,23797,40.0
www.ocknights.org,398,5300,9.0
www.bryantschools.org,398,24637,31.0
www.manvel.k12.nd.us,398,6597,13.0
www.goshenlocalschools.org,398,23490,37.0
www.waubun.k12.mn.us,398,6022,5.0
www.clps.org,398,6486,9.0
www.usd360.com,398,6048,6.0
www.silvertonisd.net,398,6499,12.0
www.saugerties.k12.ny.us,398,25504,38.0
www.cuhsd.org,398,6273,8.0
www.sancarlosbraves.org,398,5350,7.0
www.hsdr3.org,398,22480,32.5
www.oneidacsd.org,398,24791,35.0
www.follettisd.net,398,5343,8.0
www.usd327.org,398,6458,7.0
www.clayton.k12.ga.us,398,25432,36.0
www.padistance.org,398,5329,11.0
lynden.wednet.edu,398,22852,36.0
www.d131.org,398,22527,26.0
www.chagrinschools.org,398,23211,67.5
www.dekalbcentral.net,398,6258,6.5
www.choteauacantha.com,398,6532,6.0
www.chelseaschools.com,398,5983,8.0
www.ichabodcrane.org,398,26241,45.0
www.houston.k12.mo.us,398,23523,33.0
www.morongo.k12.ca.us,398,22612,41.0
www.ogsd.net,398,5761,8.0
www.camraiders.com,398,27353,56.0
www.lancaster.k12.pa.us,398,25446,33.0
www.waynesville.k12.mo.us,398,23813,38.5
www.baker.k12.ga.us,398,6069,10.0
www.cforks.org,398,25076,42.0
www.eagleschools.net,398,5643,4.0
www.portervilleschools.org,398,13632,18.0
www.basd.net,398,14839,23.0
www.ossiningufsd.org,398,13540,15.0
www.bataviacsd.org,398,13521,22.0
www.aps4kids.org,398,13502,25.0
www.paducah.kyschools.us,398,13403,21.0
www.a-ccentral.com,398,13396,20.0
www.glcsd.org,398,13384,13.0
bps.k12.mt.us,398,13310,16.0
www.auburnpublicschools.org,398,13292,15.0
www.providenceri.gov,398,17231,21.0
www.of90.net,398,14806,27.0
www.chisholm.k12.mn.us,398,13216,25.0
www.mjays.us,398,13205,24.0
fairmont.k12.mn.us,398,16402,22.0
www.estl189.com,398,13160,16.0
www.ludlow.kyschools.us,398,13108,19.0
www.crosscountyschools.com,398,15609,28.0
www.onteora.k12.ny.us,398,12996,21.0
www.trico.k12.in.us,398,12994,31.0
www.thegenerals.org,398,15665,21.0
www.goshenschools.org,398,12988,21.0
www.usd465.com,398,12973,21.0
www.valhallaschools.org,398,17148,32.0
www.hernandoschools.org,398,12910,15.5
www.brittonkill.k12.ny.us,398,12834,19.0
www.orangeusd.org,398,12832,22.0
www.hpspanthers.org,398,12829,16.0
www.ellsworth.k12.mi.us,398,12719,23.0
www.wsdweb.org,398,12708,19.0
www.grovecity.k12.pa.us,398,12618,20.0
www.hbpirates.org,398,12582,23.0
www.yazoo.k12.ms.us,398,12512,19.0
www.okawvalley.org,398,12511,16.0
www.jmsd.org,398,14767,24.0
www.valentinecommunityschools.org,398,12464,12.0
www.emmettschools.org,398,14729,39.0
www.isd181.org,398,12355,19.0
www.asd103.org,398,14728,22.5
www.rivieraisd.us,398,12211,21.0
www.desotopsb.com,398,12209,16.0
www.columbuscsd.org,398,12207,17.0
www.austintownschools.org,398,13423,17.0
www.laetx.org,398,12141,28.0
www.monsonschools.com,398,12140,17.0
www.ferndaleschools.org,398,16326,25.5
www.ohdela.com,398,12065,11.0
archwaytriviumeast.greatheartsamerica.org,398,5278,6.5
www.warrensville.k12.oh.us,398,12054,15.0
www.exira-ehk.k12.ia.us,398,12024,18.0
cleveland.k12.mn.us,398,12018,18.0
www.phasd.us,398,17115,20.0
www.mvcsc.k12.in.us,398,11886,18.5
www.maquoketaschools.org,398,12014,18.0
www.westgenesee.org,398,15513,19.0
www.treetops.org,398,11837,26.0
www.wheatlandhigh.org,398,11832,19.5
www.asteccharterschools.com,398,11800,17.0
alton.k12.mo.us,398,11793,12.5
www.huntsvillecityschools.org,398,11784,11.0
www.mckasd.net,398,18632,34.5
www.hf.k12.mn.us,398,11684,20.0
www.wynfordroyals.org,398,11681,15.5
www.derbyschools.com,398,13617,11.0
www.scgssm.org,398,11665,21.5
www.swain.k12.nc.us,398,11660,26.0
www.usd109.org,398,11649,20.0
www.wem.k12.mn.us,398,11647,16.0
www.argyleisd.com,398,19143,29.0
www.alisal.org,398,11634,18.0
www.santacruz.k12.az.us,398,11523,19.0
www.cvusd.us,398,17114,29.0
www.willistonschools.org,398,11491,14.5
www.hillmanschools.com,398,11483,12.0
www.eastsac.k12.ia.us,398,11476,16.0
www.ramsey.fayette.k12.il.us,398,13681,26.0
www.westportschools.org,398,12508,13.0
www.ci.k12.mn.us,398,11350,16.0
wvde.state.wv.us,398,11348,11.0
www.westbranch.org,398,5990,6.0
www.rockford.k12.mn.us,398,13719,23.0
www.sheridanschools.org,398,17098,18.0
www.oelweinschools.com,398,11140,14.0
www.ajusd.org,398,11136,22.0
www.bristow.k12.ok.us,398,17829,31.0
www.mpsdk12.net,398,11125,11.0
www.waynecountyschools.org,398,12496,16.0
www.fessenden-bowdon.org,398,5635,8.0
www.wyasd.k12.pa.us,398,10999,14.0
huntley.k12.mt.us,398,10996,12.0
www.ridgeview19.org,398,10966,23.0
www.treutlen.k12.ga.us,398,14664,21.0
www.marissa40.org,398,12669,20.0
www.awbrown.org,398,10743,10.0
www.drumright.k12.ok.us,398,10737,15.0
www.p-t.k12.ok.us,398,10734,20.0
farmcards.org,398,10725,13.5
www.langdon.k12.nd.us,398,10691,15.0
www.lewiscentral.org,398,20421,30.5
www.tbisd.org,398,10679,20.0
www.rgsd.k12.mo.us,398,10365,16.5
www.cambridgecsd.org,398,10360,16.0
www.watsekaschools.org,398,10360,16.0
harpercreek.net,398,14699,27.0
www.stpgov.org,398,10332,13.0
www.alexander.k12.nc.us,398,12200,19.0
www.havana126.net,398,13638,27.0
www.jebc5.k12.mo.us,398,11455,21.0
www.saugususd.org,398,10133,17.0
www.msdwt.k12.in.us,398,14651,25.5
www.plentywood.k12.mt.us,398,10108,9.0
www.billingsschools.org,398,14715,8.0
www.schoolcraftschools.org,398,17117,26.5
www.bkcsd.org,398,9791,12.0
www.fshisd.net,398,9771,15.0
www.wvusd.k12.ca.us,398,12822,24.0
www.macon.k12.mo.us,398,9764,17.0
www.sbps.net,398,9747,9.0
www.bcsoh.org,398,23639,34.0
www.sbhsd.k12.ca.us,398,9739,13.5
www.usd351.com,398,9734,12.0
www.bbisd.org,398,10938,16.0
www.lyndonvillecsd.org,398,9716,14.0
www.beggs.k12.ok.us,398,9696,16.0
www.minco.k12.ok.us,398,9690,13.0
www.spartanpride.org,398,9677,9.0
www.mokena159.org,398,9675,18.0
pcusd100.sharpschool.net,398,9662,10.0
www.columbuscharterschool.org,398,9628,18.0
www.marcum-illinois.org,398,5752,11.0
www.bexleyschools.org,398,11397,20.0
www.sealyisd.com,398,12736,16.0
www.spps.org,398,27128,40.5
www.jordandistrict.org,398,26025,50.0
www.eurekacityschools.org,398,9901,18.0
www.epsnj.org,398,25996,31.0
www.steelvalleysd.org,398,13386,14.5
www.somersdist29.org,398,5287,9.0
www.wacocsd.org,398,10489,3.0
www.ssccardinals.org,398,5689,6.0
www.stanley.k12.nd.us,398,6712,9.0
www.kahoks.org,398,23746,36.0
www.highland.k12.ia.us,398,11263,12.0
www.centennialbroncos.org,398,13167,20.0
www.oabcig.org,398,13073,23.0
www.bessk12.org,398,10666,9.0
www.harrison.k12.ms.us,398,16412,19.0
www.grasslakeschools.com,398,11439,16.0
www.asher.k12.ok.us,398,5607,7.0
www.tukwilaschools.org,398,5953,8.0
newalbanyschools.us,398,6267,9.0
www.nbbroncos.net,398,13493,24.0
www.fsd1.org,398,25301,23.0
www.a-mps.org,398,6120,4.0
www.isd624.org,398,14837,20.0
www.gmcs.org,398,16407,23.0
www.spring-ford.net,398,60551,95.0
www.cusd50.org,398,5632,10.0
www.hartfordcsd.org,398,10581,18.5
www.bibb.k12.ga.us,398,26701,39.0
fpsk12.org,398,5698,5.0
www.ircsd.org,398,10610,18.5
www.pretzelpride.com,398,12320,20.5
www.fairviewparkschools.org,398,11983,13.0
rudyard.eup.k12.mi.us,398,13514,19.0
www.steilacoom.k12.wa.us,398,10079,18.0
www.aacps.org,398,59073,56.0
www.maranacook.org,398,9854,22.0
www.northbutler.k12.ia.us,398,11116,18.0
www.ngsc.k12.in.us,398,10469,12.0
www.myips.org,398,11388,12.0
www.ainsworthschools.org,398,11096,13.0
www.clarinda.k12.ia.us,398,11713,16.0
www.jeffparish.net,398,10892,14.0
www.sumterschools.net,398,24829,27.0
www.robbinsville.k12.nj.us,398,11314,27.0
www.stmartinparish.net,398,6088,7.0
www.bcsd.com,398,25450,46.0
www.oakes.k12.nd.us,398,10641,12.5
www.sau6.org,398,14844,23.0
www.sturgisps.org,398,11308,14.0
www.oprfhs.org,398,15643,18.0
www.wtsd.org,398,11474,24.0
www.ousd.org,398,9847,11.0
www.usd286.org,398,10811,12.5
www.cherokeega.com,398,12624,17.0
www.d41.org,398,5656,5.0
www.vcs.k12.nc.us,398,11277,19.0
evergreensd50.com,398,5664,11.0
www.duncanps.org,398,10931,17.0
www.hemlockps.com,398,12114,18.5
www.factschool.org,398,10079,21.0
www.peekskillcsd.org,398,9844,13.0
www.waseca.k12.mn.us,398,14786,23.0
www.ladueschools.net,398,25335,37.0
www.rutherfordschools.org,398,5328,5.0
www.ridgerunners.net,398,26260,48.5
www.acs.ac,398,19123,24.5
www.soswolverines.org,398,16437,25.0
www.deerparkcityschools.org,398,11049,16.0
www.isd709.org,398,31378,44.0
www.cal-mum.org,398,17977,25.5
www.aurorar8.org,398,12422,19.0
www.owatonna.k12.mn.us,398,14683,19.0
www.parshall.k12.nd.us,398,5952,8.0
www.stewartsville.k12.mo.us,398,12544,16.0
www.hpseagles.net,398,11977,8.0
www.cl.k12.md.us,398,14658,19.0
www.bbpbschools.net,398,14689,29.0
www.up140.org,398,6556,11.5
vista.heritageacademies.com,398,5294,11.0
www.mgusc.k12.in.us,398,13595,25.0
www.southlandisd.net,398,5504,9.0
sveagles.org,398,12816,20.0
www.txkisd.net,398,14715,10.0
www.fairborn.k12.oh.us,398,26391,44.0
www.stpeterschools.org,398,13765,19.0
www.centrallyon.org,398,10850,8.0
www.oahornets.org,398,14704,21.0
www.dps.k12.oh.us,398,13337,11.0
www.kunaschools.org,398,13274,21.0
www.starpointcsd.org,398,24630,37.0
hendersoncollegiate.org,398,12250,16.0
www.tawas.net,398,11801,16.0
www.shenet.org,398,24833,25.0
www.pittsfordschools.org,398,11579,14.0
www.newfolden.k12.mn.us,398,13168,22.0
www.boiseschools.org,398,13530,19.0
www.mhusd.org,398,11083,17.0
www.winfield.k12.al.us,398,10271,13.5
www.campbell.k12.oh.us,398,11826,21.0
www.rcsnc.org,398,23762,34.0
www.iasd.cc,398,13110,31.0
www.lakelocal.org,398,12518,16.0
www.dodge.k12.ga.us,398,11288,13.5
www.isd318.org,398,10935,21.5
www.ovcs.org,398,10250,13.0
www.rvraptors.org,398,12315,15.0
erusd.org,398,10797,12.0
www.pvsd.org,398,62170,204.0
www.findlaycityschools.org,398,15651,22.0
www.jersey100.org,398,16235,27.0
www.hollandpublicschools.org,398,15468,26.0
www.nashua-plainfield.k12.ia.us,398,11237,10.0
www.palos118.org,398,13456,24.0
www.booneville.k12.ar.us,398,11724,19.5
www.bancroft-rosalie.org,398,5703,5.0
natomasunified.org,398,16120,29.0
www.usd244ks.org,398,6317,11.0
www.chelmsford.k12.ma.us,398,12493,21.0
www.usd250.org,398,24779,41.0
www.dansvillecsd.org,398,19600,34.5
www.olympia.org,398,9886,10.0
www.mwsd.cc,398,12491,20.0
www.anderson1.k12.sc.us,398,24620,39.0
www.bolivarschools.org,398,15585,19.0
www.indianola.k12.ia.us,398,26701,46.0
www.etiwanda.k12.ca.us,398,10277,13.0
www.tippcityschools.com,398,26731,55.0
www.byron226.org,398,22619,46.5
www.bcluw.k12.ia.us,398,11989,20.0
www.varnett.org,398,5684,13.0
www.silvercreekschools.org,398,9877,14.0
www.tong464.org,398,11704,23.0
pickford.eupschools.org,398,10591,15.0
floydboe.net,398,22946,31.0
www.hanover.k12.in.us,398,12852,20.0
www.hubbardisd.com,398,12550,21.0
www.bayardpublicschools.org,398,6013,6.0
archwayglendale.org,398,5555,9.0
www.caney.com,398,11033,17.0
www.yesprep.org,398,12091,21.0
coosaschools.k12.al.us,398,10448,14.5
www.spartanburg4.org,398,22600,38.5
www.usd230.org,398,12083,19.0
www.hpsd.k12.pa.us,398,12182,24.0
www.williamsoncentral.org,398,12087,19.5
www.sherrard.us,398,16328,27.0
www.nusd.org,398,9971,12.0
www.iobusd40.org,398,6592,10.0
www.clarke.k12.ia.us,398,5482,4.0
plymouth.schoolwires.com,398,10189,14.0
www.mindenwhippets.org,398,10212,13.0
www.foley.k12.mn.us,398,13530,13.0
www.salemcsd.org,398,11431,15.0
www.nafcs.k12.in.us,398,18586,25.0
www.apsva.us,398,19189,31.0
www.gorhamschools.org,398,12186,17.5
www.bradfordprep.org,398,12103,16.5
www.rsu16.org,398,10080,15.0
www.beresford.k12.sd.us,398,10648,21.0
www.leecountyschools.us,398,18675,29.5
www.holtonschools.com,398,12916,15.0
www.jeffcopublicschools.org,398,32843,36.0
www.qcsd.org,398,11043,12.0
www.granvilleschools.org,398,9994,13.0
usd392.com,398,11236,20.0
www.warhawks.k12.mo.us,398,11330,13.0
www.lymecsd.org,398,11033,25.0
www.mers.k12.nj.us,398,10184,19.0
www.springfieldplatteview.org,398,10506,17.0
www.nlschools.org,398,21446,30.5
www.holbrook.k12.az.us,398,20134,35.0
www.lakepreston.k12.sd.us,398,9839,15.0
www.charleston.k12.il.us,398,13397,19.5
www.breckenridge.k12.mn.us,398,12997,20.5
www.akronschools.com,398,5660,5.0
www.mahopac.k12.ny.us,398,13115,18.0
www.hollyacademy.org,398,10946,21.0
www.clovis-schools.org,398,9983,15.0
www.lehsd.k12.nj.us,398,10936,17.0
www.sspps.org,398,12332,23.5
www.pecschools.com,398,9834,17.5
www.wpschools.net,398,16441,35.0
www.lincolnparkpublicschools.com,398,5637,6.0
www.raiders.central.k12.mn.us,398,11542,21.5
www.penascoisd.com,398,11276,12.0
www.monroe.k12.ga.us,398,9832,14.0
www.cr.k12.de.us,398,17088,28.0
www.powayusd.com,398,25509,42.0
www.pineisland.k12.mn.us,398,26668,46.0
www.rsu14.org,398,6490,12.0
www.cardinalcomet.com,398,13239,18.0
www.gmucsd.org,398,15582,27.0
www.fulton.cnyric.org,398,17890,25.0
www.marlboro.k12.sc.us,398,11027,13.0
www.sdcoe.net,398,5971,11.0
www.woodlandschools.org,398,10937,14.0
www.nfschools.net,398,16444,13.0
sssd.k12.ar.us,398,11399,15.5
www.lodiusd.net,398,15546,23.0
www.tempeschools.org,398,12483,23.0
www.eldoradoschools.org,398,9793,12.0
www.bpsd.k12.ca.us,398,12306,26.0
www.stapletonschools.org,398,5497,7.0
www.cmschools.org,398,11805,22.5
www.portage.k12.in.us,398,20418,34.0
www.hsd.k12.or.us,398,12108,16.0
www.russiaschool.org,398,10275,17.0
www.ses44.net,398,10393,21.0
www.thompsonschools.org,398,11826,13.0
www.independence.k12.ia.us,398,12314,11.0
www.unioncountync.gov,398,12385,16.0
woodfordcounty.ky.gov,398,13527,21.0
www.tcschools.com,398,20449,26.0
www.benton.k12.ia.us,398,14710,19.0
www.bpusd.net,398,11344,21.0
www.pcssd.org,398,9976,16.0
www.northerncassschool.org,398,6109,7.0
www.rcs.k12.al.us,398,9868,16.0
www.fhrangers.org,398,11762,22.0
www.wapello.k12.ia.us,398,11977,14.0
www.marletteschools.org,398,13721,24.0
www.bgcsd.org,398,10906,16.0
www.rv337.com,398,9854,11.0
www.wakefield.k12.mi.us,398,9792,17.0
www.northwoodschools.org,398,10774,13.0
www.pottstownschools.com,398,13119,20.0
www.coler-v.k12.mo.us,398,11398,17.0
www.eacs.k12.in.us,398,10911,17.0
www.germantownbulldogs.org,398,11079,18.0
www.dpsk12.org,398,25748,34.0
www.wcboe.org,398,18654,25.0
www.madison.k12.in.us,398,10764,14.0
www.kearneypublicschools.org,398,12936,16.0
www.sullivan.k12.il.us,398,17240,22.5
slmustangs.org,398,11067,19.5
www.oxac.org,398,17114,29.0
www.lincolncharter.org,398,14809,19.0
www.cardinalcharter.org,398,5510,8.0
www.bkwschools.org,398,13146,24.5
www.homerknights.org,398,10390,11.0
www.bement.k12.il.us,398,13494,25.0
www.stsd.org,398,10173,14.0
www.rs-wolves.com,398,19155,35.0
www.southbcs.org,398,5740,10.0
www.woodland5.net,398,11035,22.0
www.merritt-academy.org,398,10027,20.0
www.nokomis.k12.il.us,398,13124,20.0
iredellcharter.org,398,6486,12.0
www.htrstitans.com,398,13118,23.0
www.usd288.org,398,12895,20.0
www.ysd.k12.sd.us,398,14792,20.0
www.phsd.k12.pa.us,398,15472,26.0
www.watford-city.k12.nd.us,398,9908,14.0
www.e-allamakee.k12.ia.us,398,11334,20.0
www.knoxville.k12.ia.us,398,11034,10.0
bakersfield.k12.mo.us,398,6136,9.0
www.jcps.k12.nc.us,398,17231,37.0
www.salamancany.org,398,26690,30.0
www.usd469.net,398,6098,7.0
quest.heritageacademies.com,398,6444,13.0
www.sbcusd.com,398,5424,4.0
garfield.sparcc.org,398,9907,13.5
www.gonzalesisd.net,398,18595,27.0
www.mariemontschools.org,398,23007,59.0
www.msd321.com,398,15519,24.0
www.usd366.net,398,12431,23.0
www.southcolonieschools.org,398,22963,35.0
www.marlboroschools.org,398,13288,20.0
www.pblunit10.com,398,10654,15.0
www.nknsd.org,398,10229,18.0
www.pikeville.k12.ky.us,398,5729,7.0
www.pottsville.k12.pa.us,398,22864,30.5
www.riceville.k12.ia.us,398,10494,13.5
www.sunflower.k12.ms.us,398,11006,14.0
www.streatorhs.org,398,11014,13.0
www.dps61.org,398,13664,14.0
www.hcpss.org,398,26134,33.0
www.lakeshoreschools.org,398,17907,27.0
www.dcps.k12.md.us,398,25655,43.5
www.waylandunion.org,398,10374,11.0
www.rochester.k12.mi.us,398,24763,37.5
www.north-scott.k12.ia.us,398,6270,7.0
www.prs.k12.ar.us,398,13220,19.0
www.durant.k12.ia.us,398,11003,14.0
www.srk12.org,398,12255,19.5
www.mooselake.k12.mn.us,398,13621,18.5
www.smcisd.net,398,22476,31.5
www.nixapublicschools.net,398,26908,41.0
lpsb.org,398,27074,35.0
www.dayton.kyschools.us,398,15536,27.0
www.musd.org,398,5602,9.5
www.oldcolony.us,398,11039,20.5
www.rochester.wednet.edu,398,13261,15.5
www.sumnersd.org,398,22559,41.0
www.wego33.org,398,9863,17.0
www.troyareasd.org,398,13294,19.0
www.pvillecsd.org,398,12448,12.0
llsdk12.org,398,13432,13.0
www.suwannee.k12.fl.us,398,6141,8.0
www.bradleyschools.com,398,13293,25.0
www.rivertonschools.org,398,11607,14.0
www.mtbluersd.org,398,13084,22.0
www.bhschools.org,398,9813,20.0
www.wildoradoisd.org,398,12845,23.0
www.rowva.k12.il.us,398,10146,11.0
www.lcps.net,398,25751,36.5
www.fasdk12.org,398,10198,20.0
schools.nyc.gov,398,62793,87.0
www.sboe.us,398,5264,8.0
www.pval.org,398,11468,18.0
www.bryan.k12.oh.us,398,12101,16.5
cassville.k12.mo.us,398,25943,51.0
www.mes150.org,398,10667,18.0
www.skcs.org,398,13782,20.0
www.cobbcounty.org,398,12069,13.0
www.sandusky-city.k12.oh.us,398,15620,23.0
www.tygerpride.com,398,12906,25.0
bearkatz.k12.ar.us,398,6050,9.0
indianhillschools.org,398,13281,30.5
www.edgewoodschools.com,398,11274,11.0
www.websterschools.org,398,13675,12.0
www.unpsk-12.org,398,11267,21.0
www.mbacs.org,398,13180,25.0
www.menands.org,397,4763,7.0
cusd10.org,397,4670,7.0
hesarizona.org,397,3588,5.0
www.rockboro.org,397,10642,23.0
www.linnmar.k12.ia.us,396,55068,95.0
www.envisionscienceacademy.com,396,9260,15.0
www.timberlane.net,396,8828,13.5
www.heirforcecs.com,396,4596,9.0
www.tcs.k12.nc.us,396,3902,7.0
www.calhanschool.org,396,3126,5.0
www.jeanmassieu.com,396,2714,5.0
www.seeforever.org,396,2140,3.0
capitalprepharbor.org,396,1398,1.0
www.george-littlerock.org,396,6684,6.0
www.nelson.kyschools.us,396,13292,27.0
www.newhallschooldistrict.net,396,5400,2.0
www.marshallschools.com,396,5694,6.0
www.sbs.k12.nj.us,395,2805,2.0
www.newcastle.k12.ok.us,395,6714,10.0
www.wilsoncreek.org,394,2812,4.0
www.lccschool.org,393,10307,12.0
www.tipton.k12.ia.us,390,7383,13.0
www.monticelloacademy.net,390,3746,6.0
bfuhs.org,389,5628,6.0
www.wasatchpeak.org,387,1708,3.0
www.eastbrook.k12.in.us,387,9767,13.0
www.somerset.k12.md.us,382,12593,23.0
euclidprep.org,381,1007,1.0
www.ewstokes.org,380,5193,10.0
www.fosston.k12.mn.us,377,14207,14.0
www.monteschools.org,376,7091,15.0
www.greeneview.k12.oh.us,374,9259,12.0
www.cguhsd.org,373,1427,1.0
www.crcs.wnyric.org,373,6236,8.0
www.csaschool.org,370,8665,17.0
www.ecusd4.com,370,4914,5.0
davison.com,369,3471,6.0
www.risingtide.org,368,15347,32.0
www.watongapublicschools.com,366,7183,15.0
www.crschools.org,366,3858,7.0
strutherscityschools.org,365,10083,13.0
www.pwcisd.net,363,1478,1.0
www.columbiabsd.org,362,426,1.0
www.shelby-city.k12.oh.us,361,9314,17.0
www.brentwoodmoschools.org,361,3640,5.0
www.kqps.net,358,5336,11.0
www.crescentschooldistrict.org,357,3721,7.0
www.dvisd.net,357,11246,20.0
www.sutherlin.k12.or.us,356,7908,14.0
www.dr-k12.org,356,7527,7.5
www.cove.k12.or.us,356,2851,5.0
